route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1889,1,156833,INTERMODAL TRANSIT CENTER,,1,13981,14036,0,0
1889,1,156834,INTERMODAL TRANSIT CENTER,,1,13980,14036,0,0
1889,1,156835,INTERMODAL TRANSIT CENTER,,1,13981,14036,0,0
1889,1,156836,INTERMODAL TRANSIT CENTER,,1,13980,14036,0,0
1889,1,156837,INTERMODAL TRANSIT CENTER,,1,13981,14036,0,0
1889,1,156838,INTERMODAL TRANSIT CENTER,,1,13980,14036,0,0
1889,1,156839,INTERMODAL TRANSIT CENTER,,1,13981,14036,0,0
1889,1,156840,INTERMODAL TRANSIT CENTER,,1,13980,14036,0,0
1889,1,156841,INTERMODAL TRANSIT CENTER,,1,13981,14036,0,0
1889,1,156842,INTERMODAL TRANSIT CENTER,,1,13980,14036,0,0
1889,1,156843,INTERMODAL TRANSIT CENTER,,1,13981,14036,0,0
1890,1,159384,CLOVERDALE VIA DISMAS,,0,14150,14078,0,0
1890,1,159386,CLOVERDALE VIA AMTRAK,,0,14150,14038,0,0
1890,1,159388,CLOVERDALE VIA AMTRAK,,0,14150,14038,0,0
1890,1,159390,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159392,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159394,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159396,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159399,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159401,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159403,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159405,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159408,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159410,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159412,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159414,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159416,CLOVERDALE VIA AMTRAK,,0,14150,14038,0,0
1890,1,159418,CLOVERDALE VIA AMTRAK,,0,14150,14038,0,0
1890,1,159421,CLOVERDALE VIA DISMAS,,0,14150,14039,0,0
1890,1,159463,CLOVERDALE VIA AMTRAK,,0,14150,14038,0,0
1890,1,159381,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159387,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159389,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159391,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159393,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159395,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159397,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159400,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159402,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159404,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159406,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159409,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159411,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159413,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159415,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159417,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159419,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159422,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1890,1,159464,INTERMODAL TRANSIT CENTER,,1,14150,14042,0,0
1891,1,157086,BENTON & TOWNE CTR,,0,14129,14044,0,0
1891,1,157096,BENTON & TOWNE CTR,,0,14130,14044,0,0
1891,1,157097,BENTON & TOWNE CTR,,0,14131,14044,0,0
1891,1,157087,BENTON & TOWNE CTR,,0,14129,14044,0,0
1891,1,157088,BENTON & TOWNE CTR,,0,14130,14044,0,0
1891,1,157089,BENTON & TOWNE CTR,,0,14129,14044,0,0
1891,1,157090,BENTON & TOWNE CTR,,0,14130,14044,0,0
1891,1,157079,BENTON & TOWNE CTR,,0,14129,14044,0,0
1891,1,157080,BENTON & TOWNE CTR,,0,14130,14044,0,0
1891,1,157081,BENTON & TOWNE CTR,,0,14129,14044,0,0
1891,1,157082,BENTON & TOWNE CTR,,0,14130,14044,0,0
1891,1,157083,BENTON & TOWNE CTR,,0,14129,14044,0,0
1891,1,157084,BENTON & TOWNE CTR,,0,14130,14044,0,0
1891,1,157091,BENTON & TOWNE CTR,,0,14129,14044,0,0
1891,1,157092,BENTON & TOWNE CTR,,0,14130,14044,0,0
1891,1,157095,BENTON & TOWNE CTR,,0,14129,14044,0,0
1891,1,159108,BRAMPTON & MAIN,,0,14130,14043,0,0
1891,1,157078,BRAMPTON & MAIN,,0,14129,14043,0,0
1891,1,158188,BRAMPTON & MAIN,,0,14129,14043,0,0
1891,1,158190,BRAMPTON & MAIN,,0,14129,14043,0,0
1891,1,157113,INTERMODAL TRANSIT CENTER,,1,14129,14046,0,0
1891,1,157099,INTERMODAL TRANSIT CENTER,,1,14130,14046,0,0
1891,1,157114,INTERMODAL TRANSIT CENTER,,1,14131,14046,0,0
1891,1,157100,INTERMODAL TRANSIT CENTER,,1,14129,14046,0,0
1891,1,157101,INTERMODAL TRANSIT CENTER,,1,14130,14046,0,0
1891,1,157102,INTERMODAL TRANSIT CENTER,,1,14129,14046,0,0
1891,1,157103,INTERMODAL TRANSIT CENTER,,1,14130,14046,0,0
1891,1,157104,INTERMODAL TRANSIT CENTER,,1,14129,14046,0,0
1891,1,157105,INTERMODAL TRANSIT CENTER,,1,14130,14046,0,0
1891,1,157106,INTERMODAL TRANSIT CENTER,,1,14129,14046,0,0
1891,1,157107,INTERMODAL TRANSIT CENTER,,1,14130,14046,0,0
1891,1,157108,INTERMODAL TRANSIT CENTER,,1,14129,14046,0,0
1891,1,157109,INTERMODAL TRANSIT CENTER,,1,14130,14046,0,0
1891,1,157110,INTERMODAL TRANSIT CENTER,,1,14129,14046,0,0
1891,1,157111,INTERMODAL TRANSIT CENTER,,1,14130,14046,0,0
1891,1,159109,INTERMODAL TRANSIT CENTER,,1,14130,14045,0,0
1891,1,157098,INTERMODAL TRANSIT CENTER,,1,14129,14046,0,0
1891,1,157115,INTERMODAL TRANSIT CENTER,,1,14129,14045,0,0
1891,1,158189,INTERMODAL TRANSIT CENTER,,1,14129,14045,0,0
1891,1,158191,INTERMODAL TRANSIT CENTER,,1,14129,14045,0,0
1892,1,159002,HODGSON MEMORIAL,,0,14120,14047,0,0
1892,1,159010,HODGSON MEMORIAL,,0,14121,14047,0,0
1892,1,159003,HODGSON MEMORIAL,,0,14119,14047,0,0
1892,1,159004,HODGSON MEMORIAL,,0,14120,14047,0,0
1892,1,159005,HODGSON MEMORIAL,,0,14119,14047,0,0
1892,1,159006,HODGSON MEMORIAL,,0,14120,14047,0,0
1892,1,159007,HODGSON MEMORIAL,,0,14119,14047,0,0
1892,1,159008,HODGSON MEMORIAL,,0,14120,14047,0,0
1892,1,159011,HODGSON MEMORIAL,,0,14122,14047,0,0
1892,1,159009,HODGSON MEMORIAL,,0,14119,14047,0,0
1892,1,158251,HODGSON MEMORIAL,,0,14120,14047,0,0
1892,1,158256,HODGSON MEMORIAL,,0,14122,14047,0,0
1892,1,158254,HODGSON MEMORIAL,,0,14119,14047,0,0
1892,1,158255,HODGSON MEMORIAL,,0,14120,14047,0,0
1892,1,158259,HODGSON MEMORIAL,,0,14119,14047,0,0
1892,1,158260,HODGSON MEMORIAL,,0,14120,14047,0,0
1892,1,158263,HODGSON MEMORIAL,,0,14119,14047,0,0
1892,1,158265,WALMART,,0,14119,14048,0,0
1892,1,159012,INTERMODAL TRANSIT CENTER,,1,14119,14049,0,0
1892,1,159013,INTERMODAL TRANSIT CENTER,,1,14120,14049,0,0
1892,1,159020,INTERMODAL TRANSIT CENTER,,1,14121,14049,0,0
1892,1,159014,INTERMODAL TRANSIT CENTER,,1,14119,14049,0,0
1892,1,159015,INTERMODAL TRANSIT CENTER,,1,14120,14049,0,0
1892,1,159016,INTERMODAL TRANSIT CENTER,,1,14119,14049,0,0
1892,1,159017,INTERMODAL TRANSIT CENTER,,1,14120,14049,0,0
1892,1,159018,INTERMODAL TRANSIT CENTER,,1,14119,14049,0,0
1892,1,159019,INTERMODAL TRANSIT CENTER,,1,14120,14049,0,0
1892,1,158249,INTERMODAL TRANSIT CENTER,,1,14122,14049,0,0
1892,1,158252,INTERMODAL TRANSIT CENTER,,1,14119,14049,0,0
1892,1,158253,INTERMODAL TRANSIT CENTER,,1,14120,14049,0,0
1892,1,158535,INTERMODAL TRANSIT CENTER,,1,14122,14049,0,0
1892,1,158257,INTERMODAL TRANSIT CENTER,,1,14119,14049,0,0
1892,1,158258,INTERMODAL TRANSIT CENTER,,1,14120,14049,0,0
1892,1,158261,INTERMODAL TRANSIT CENTER,,1,14119,14049,0,0
1892,1,158262,INTERMODAL TRANSIT CENTER,,1,14120,14049,0,0
1892,1,158264,INTERMODAL TRANSIT CENTER,,1,14119,14049,0,0
1892,1,158266,INTERMODAL TRANSIT CENTER,,1,14119,14050,0,0
1893,1,157370,3RD & MINIS,,0,14011,14051,0,0
1893,1,157357,3RD & MINIS,,0,14011,14052,0,0
1893,1,157372,3RD & MINIS,,0,14011,14052,0,0
1893,1,157358,3RD & MINIS,,0,14011,14052,0,0
1893,1,157359,3RD & MINIS,,0,14011,14054,0,0
1893,1,157360,3RD & MINIS,,0,14011,14054,0,0
1893,1,157369,3RD & MINIS,,0,14011,14054,0,0
1893,1,157361,3RD & MINIS,,0,14011,14054,0,0
1893,1,157362,3RD & MINIS,,0,14011,14054,0,0
1893,1,157363,3RD & MINIS,,0,14011,14054,0,0
1893,1,157364,3RD & MINIS,,0,14011,14053,0,0
1893,1,157371,3RD & MINIS,,0,14011,14053,0,0
1893,1,157368,3RD & MINIS,,0,14011,14053,0,0
1893,1,157365,3RD & MINIS,,0,14011,14053,0,0
1893,1,157366,3RD & MINIS,,0,14011,14053,0,0
1893,1,157367,3RD & MINIS,,0,14011,14053,0,0
1893,1,157373,INTERMODAL TRANSIT CENTER,,1,14011,14056,0,0
1893,1,157374,INTERMODAL TRANSIT CENTER,,1,14011,14056,0,0
1893,1,157387,INTERMODAL TRANSIT CENTER,,1,14011,14056,0,0
1893,1,157388,INTERMODAL TRANSIT CENTER,,1,14011,14056,0,0
1893,1,157375,INTERMODAL TRANSIT CENTER,,1,14011,14058,0,0
1893,1,157377,INTERMODAL TRANSIT CENTER,,1,14011,14058,0,0
1893,1,157376,INTERMODAL TRANSIT CENTER,,1,14011,14058,0,0
1893,1,157379,INTERMODAL TRANSIT CENTER,,1,14011,14058,0,0
1893,1,157381,INTERMODAL TRANSIT CENTER,,1,14011,14058,0,0
1893,1,157378,INTERMODAL TRANSIT CENTER,,1,14011,14058,0,0
1893,1,157382,INTERMODAL TRANSIT CENTER,,1,14011,14057,0,0
1893,1,157383,INTERMODAL TRANSIT CENTER,,1,14011,14057,0,0
1893,1,157384,INTERMODAL TRANSIT CENTER,,1,14011,14057,0,0
1893,1,157385,INTERMODAL TRANSIT CENTER,,1,14011,14057,0,0
1893,1,157380,INTERMODAL TRANSIT CENTER,,1,14011,14057,0,0
1893,1,157386,INTERMODAL TRANSIT CENTER,,1,14011,14057,0,0
1895,1,157512,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157513,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157514,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157515,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157516,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157517,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157518,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157519,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157520,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157521,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157522,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157523,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157524,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157525,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157529,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157530,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157526,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157531,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157527,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157532,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157528,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157537,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157533,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157538,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157534,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157539,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157535,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157540,SSU TIGER SHUTTLE,,0,14021,14060,0,0
1895,1,157536,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157541,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157542,SSU TIGER SHUTTLE,,0,14022,14060,0,0
1895,1,157543,SSU TIGER SHUTTLE,,0,14023,14060,0,0
1895,1101,157544,SSU TIGER SHUTTLE,,0,14023,14060,0,0
1895,1101,157545,SSU TIGER SHUTTLE,,0,14023,14060,0,0
1895,1101,157546,SSU TIGER SHUTTLE,,0,14023,14060,0,0
1895,1101,157547,SSU TIGER SHUTTLE,,0,14023,14060,0,0
1895,1101,157548,SSU TIGER SHUTTLE,,0,14023,14060,0,0
1895,1101,157549,SSU TIGER SHUTTLE,,0,14023,14060,0,0
1895,1101,157550,SSU TIGER SHUTTLE,,0,14023,14060,0,0
1895,1101,157551,SSU TIGER SHUTTLE,,0,14023,14060,0,0
1895,1,157552,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157553,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157554,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157555,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157556,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157557,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157558,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157559,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157560,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157561,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157562,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157563,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157564,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157569,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157565,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157570,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157566,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157571,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157567,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157572,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157568,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157573,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157574,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157575,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157576,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157577,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157578,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157579,SSU TIGER SHUTTLE,,1,14021,14061,0,0
1895,1,157580,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157581,SSU TIGER SHUTTLE,,1,14022,14061,0,0
1895,1,157582,SSU TIGER SHUTTLE,,1,14023,14061,0,0
1895,1,157583,SSU TIGER SHUTTLE,,1,14023,14061,0,0
1895,1101,157584,SSU TIGER SHUTTLE,,1,14023,14061,0,0
1895,1101,157585,SSU TIGER SHUTTLE,,1,14023,14061,0,0
1895,1101,157586,SSU TIGER SHUTTLE,,1,14023,14061,0,0
1895,1101,157587,SSU TIGER SHUTTLE,,1,14023,14061,0,0
1895,1101,157588,SSU TIGER SHUTTLE,,1,14023,14061,0,0
1895,1101,157589,SSU TIGER SHUTTLE,,1,14023,14061,0,0
1895,1101,157590,SSU TIGER SHUTTLE,,1,14023,14061,0,0
1895,1101,157591,SSU TIGER SHUTTLE,,1,14023,14061,0,0
1896,1,158688,SAVANNAH AIRPORT,,0,14472,14062,0,0
1896,1,160157,SAVANNAH AIRPORT,,0,14472,14062,0,0
1896,1,160159,SAVANNAH AIRPORT,,0,14472,14062,0,0
1896,1,160161,SAVANNAH AIRPORT,,0,14472,14062,0,0
1896,1,160163,SAVANNAH AIRPORT,,0,14472,14062,0,0
1896,1,160165,SAVANNAH AIRPORT,,0,14472,14062,0,0
1896,1,160167,SAVANNAH AIRPORT,,0,14472,14062,0,0
1896,1,164334,INTERMODAL TRANSIT CENTER,,1,14472,14063,0,0
1896,1,164335,INTERMODAL TRANSIT CENTER,,1,14472,14063,0,0
1896,1,164336,INTERMODAL TRANSIT CENTER,,1,14472,14063,0,0
1896,1,164337,INTERMODAL TRANSIT CENTER,,1,14472,14063,0,0
1896,1,164338,INTERMODAL TRANSIT CENTER,,1,14472,14063,0,0
1896,1,164339,INTERMODAL TRANSIT CENTER,,1,14472,14063,0,0
1896,1,164341,INTERMODAL TRANSIT CENTER,,1,14472,14063,0,0
1899,1,159623,,,0,14161,14080,0,0
1899,1,159624,,,0,14161,14080,0,0
1899,1,159625,,,0,14161,14080,0,0
1899,1,159626,,,0,14161,14079,0,0
1899,1,159627,,,0,14161,14079,0,0
1899,1,159628,,,0,14161,14079,0,0
1899,1,159629,,,0,14161,14079,0,0
1899,1,159630,,,0,14161,14079,0,0
1899,1,159631,,,0,14161,14080,0,0
1899,1,159632,,,0,14161,14079,0,0
1899,1,159633,,,0,14161,14079,0,0
1899,1,159634,,,0,14161,14079,0,0
1899,1,159635,,,0,14161,14079,0,0
1899,1,159636,,,0,14161,14079,0,0
1899,1,159637,,,0,14161,14079,0,0
1899,1,159638,,,0,14161,14079,0,0
1899,1,159639,,,0,14161,14079,0,0
1899,1,159640,,,0,14161,14079,0,0
1899,1,159641,,,0,14161,14079,0,0
1899,1,159642,,,0,14161,14079,0,0
1899,1,159643,,,0,14161,14079,0,0
1899,1,159644,,,0,14161,14079,0,0
1899,1,159645,,,0,14161,14079,0,0
1899,1,159646,,,0,14161,14079,0,0
1899,1,159647,,,0,14161,14080,0,0
1899,1,159648,,,0,14161,14080,0,0
1899,1,159649,,,0,14161,14080,0,0
1899,1,159650,,,0,14161,14080,0,0
1899,1,159651,,,0,14161,14080,0,0
1899,1,159652,,,0,14161,14080,0,0
1899,1,159653,,,0,14161,14080,0,0
1899,1,159654,,,0,14161,14080,0,0
1899,1,159655,,,0,14161,14080,0,0
1899,1,159656,,,0,14161,14080,0,0
1899,1,159657,,,0,14161,14080,0,0
1899,1,159658,,,0,14161,14080,0,0
1899,1,159659,,,0,14161,14080,0,0
1899,1,159660,,,0,14161,14080,0,0
1899,1,159661,,,0,14161,14080,0,0
1899,1,159662,,,0,14161,14080,0,0
1899,1,159663,,,0,14161,14080,0,0
1900,1,159507,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159508,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159509,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159510,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159511,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159512,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159513,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159514,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159515,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159516,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159517,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159518,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159519,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159520,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159521,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159522,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159523,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159524,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159525,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159526,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159527,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159528,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159529,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159530,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159531,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159532,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159533,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1900,1,159534,DOT FARE FREE SHUTTLE,,0,14154,14074,0,0
1900,1,159535,DOT FARE FREE SHUTTLE,,0,14153,14074,0,0
1901,1,160017,LIBERTY PARKING FREE SHUTTLE,,0,14181,14075,0,0
1901,1,160018,LIBERTY PARKING FREE SHUTTLE,,0,14182,14075,0,0
1901,1,160019,LIBERTY PARKING FREE SHUTTLE,,0,14181,14075,0,0
1901,1,160020,LIBERTY PARKING FREE SHUTTLE,,0,14182,14075,0,0
1901,1,160021,LIBERTY PARKING FREE SHUTTLE,,0,14181,14075,0,0
1901,1,160022,LIBERTY PARKING FREE SHUTTLE,,0,14182,14075,0,0
1901,1,160023,LIBERTY PARKING FREE SHUTTLE,,0,14181,14075,0,0
1901,1,160024,LIBERTY PARKING FREE SHUTTLE,,0,14182,14075,0,0
1901,1,160025,LIBERTY PARKING FREE SHUTTLE,,0,14181,14075,0,0
1901,1,160026,LIBERTY PARKING FREE SHUTTLE,,0,14182,14075,0,0
1901,1,160027,LIBERTY PARKING FREE SHUTTLE,,0,14181,14075,0,0
1901,1,160028,LIBERTY PARKING FREE SHUTTLE,,0,14182,14075,0,0
1901,1,160029,LIBERTY PARKING FREE SHUTTLE,,0,14181,14075,0,0
1901,1,160030,LIBERTY PARKING FREE SHUTTLE,,0,14182,14075,0,0
1901,1,160031,LIBERTY PARKING FREE SHUTTLE,,0,14181,14075,0,0
1901,1,160032,LIBERTY PARKING FREE SHUTTLE,,0,14182,14075,0,0
1901,1,160033,LIBERTY PARKING FREE SHUTTLE,,0,14183,14075,0,0
1901,1,160034,LIBERTY PARKING FREE SHUTTLE,,0,14184,14075,0,0
1901,1,160035,LIBERTY PARKING FREE SHUTTLE,,0,14183,14075,0,0
1901,1,160036,LIBERTY PARKING FREE SHUTTLE,,0,14184,14075,0,0
1901,1,160037,LIBERTY PARKING FREE SHUTTLE,,0,14183,14075,0,0
1901,1,160038,LIBERTY PARKING FREE SHUTTLE,,0,14184,14075,0,0
1901,1,160039,LIBERTY PARKING FREE SHUTTLE,,0,14183,14075,0,0
1901,1,160040,LIBERTY PARKING FREE SHUTTLE,,0,14184,14075,0,0
1901,1,160041,LIBERTY PARKING FREE SHUTTLE,,0,14183,14075,0,0
1901,1,160042,LIBERTY PARKING FREE SHUTTLE,,0,14184,14075,0,0
1901,1,160043,LIBERTY PARKING FREE SHUTTLE,,0,14183,14075,0,0
1901,1,160044,LIBERTY PARKING FREE SHUTTLE,,0,14184,14075,0,0
1901,1,160045,LIBERTY PARKING FREE SHUTTLE,,0,14183,14075,0,0
1901,1,160046,LIBERTY PARKING FREE SHUTTLE,,0,14184,14075,0,0
1901,1,160047,LIBERTY PARKING FREE SHUTTLE,,0,14183,14075,0,0
1901,501,160048,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160049,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160050,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160051,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160052,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160053,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160054,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160055,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160056,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160057,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160058,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160059,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160060,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1901,501,160061,LIBERTY PARKING FREE SHUTTLE,,0,14185,14075,0,0
1902,2801,160076,WALMART,,0,14187,14076,0,0
1902,2801,160077,WALMART,,0,14187,14076,0,0
1902,2801,160078,WALMART,,0,14187,14076,0,0
1902,2801,160079,WALMART,,0,14187,14076,0,0
1902,2801,160080,WALMART,,0,14187,14076,0,0
1902,2801,160081,WALMART,,0,14187,14076,0,0
1902,2801,160082,WALMART,,0,14187,14076,0,0
1902,2801,160083,WALMART,,0,14187,14076,0,0
1902,2801,160084,SSU,,1,14187,14077,0,0
1902,2801,160085,SSU,,1,14187,14077,0,0
1902,2801,160086,SSU,,1,14187,14077,0,0
1902,2801,160087,SSU,,1,14187,14077,0,0
1902,2801,160088,SSU,,1,14187,14077,0,0
1902,2801,160089,SSU,,1,14187,14077,0,0
1902,2801,160090,SSU,,1,14187,14077,0,0
1902,2801,160091,SSU,,1,14187,14077,0,0
1878,2,158383,CHATHAM PLAZA,,0,14074,13980,0,0
1878,2,158385,CHATHAM PLAZA,,0,14074,13980,0,0
1878,2,158386,CHATHAM PLAZA,,0,14075,13980,0,0
1878,2,158387,CHATHAM PLAZA,,0,14074,13980,0,0
1878,2,158388,CHATHAM PLAZA,,0,14075,13980,0,0
1878,2,158389,CHATHAM PLAZA,,0,14074,13980,0,0
1878,2,158390,CHATHAM PLAZA,,0,14075,13980,0,0
1878,2,158391,CHATHAM PLAZA,,0,14074,13980,0,0
1878,2,158392,CHATHAM PLAZA,,0,14075,13980,0,0
1878,2,158393,CHATHAM PLAZA,,0,14074,13980,0,0
1878,2,158394,CHATHAM PLAZA,,0,14075,13980,0,0
